Date,Qobs,sim1,sim2
2001-03-21,18.7,29.36,20.76
2001-03-22,18.95,28.65,20.64
2001-03-23,19.0,26.6,20.16
2001-03-24,19.0,24.4,19.48
2001-03-25,18.95,22.52,18.79
2001-03-26,19.3,21.24,18.41
2001-03-27,19.7,20.49,18.29
2001-03-28,19.7,19.99,18.13
2001-03-29,19.7,19.5,17.79
2001-03-30,19.6,18.89,17.27
2001-03-31,19.25,18.19,16.66
2001-04-01,19.0,17.55,16.15
2001-04-02,18.95,17.07,15.85
2001-04-03,18.75,16.75,15.67
2001-04-04,18.4,16.51,15.52
2001-04-05,18.0,16.21,15.27
2001-04-06,17.75,15.76,14.83
2001-04-07,17.6,15.17,14.28
2001-04-08,17.25,14.51,13.71
2001-04-09,16.8,13.72,12.97
2001-04-10,16.45,12.82,12.08
2001-04-11,16.15,12.01,11.34
2001-04-12,15.85,11.44,10.89
2001-04-13,15.7,10.98,10.51
2001-04-14,15.7,10.55,10.11
2001-04-15,15.65,10.2,9.776
2001-04-16,15.55,9.927,9.518
2001-04-17,15.55,9.712,9.298
2001-04-18,15.65,9.535,9.113
2001-04-19,15.6,9.39,8.97
2001-04-20,15.45,9.271,8.859
2001-04-21,15.45,9.172,8.768
2001-04-22,15.45,9.167,8.815
2001-04-23,15.7,9.469,9.302
2001-04-24,16.4,10.24,10.39
2001-04-25,17.7,11.54,12.04
2001-04-26,18.65,13.23,13.75
2001-04-27,19.1,14.67,14.69
2001-04-28,20.4,15.53,15.09
2001-04-29,21.55,16.07,15.49
2001-04-30,21.55,16.32,15.68
2001-05-01,20.95,16.06,15.21
2001-05-02,20.4,15.12,14.02
2001-05-03,20.1,13.73,12.44
2001-05-04,19.95,12.27,10.96
2001-05-05,19.9,11.01,9.835
2001-05-06,19.9,10.05,9.073
2001-05-07,19.2,9.373,8.59
2001-05-08,17.9,8.917,8.289
2001-05-09,16.75,8.614,8.1
2001-05-10,15.55,8.412,7.974
2001-05-11,14.25,8.273,7.883
2001-05-12,13.3,8.172,7.811
2001-05-13,12.65,8.092,7.749
2001-05-14,12.15,8.025,7.693
2001-05-15,11.9,7.965,7.641
2001-05-16,11.65,7.909,7.59
2001-05-17,11.45,7.856,7.54
2001-05-18,11.1,7.804,7.491
2001-05-19,10.65,7.762,7.468
2001-05-20,10.35,7.742,7.497
2001-05-21,10.45,7.724,7.51
2001-05-22,10.7,7.689,7.463
2001-05-23,10.7,7.636,7.378
2001-05-24,10.65,7.571,7.287
2001-05-25,10.6,7.505,7.208
2001-05-26,10.35,7.442,7.141
2001-05-27,10.03,7.383,7.083
2001-05-28,9.84,7.328,7.032
2001-05-29,9.66,7.283,7.028
2001-05-30,9.9,7.254,7.111
2001-05-31,10.45,7.243,7.251
2001-06-01,10.75,7.246,7.438
2001-06-02,10.8,7.249,7.564
2001-06-03,10.8,7.236,7.57
2001-06-04,10.75,7.199,7.464
2001-06-05,10.5,7.142,7.303
2001-06-06,10.4,7.074,7.129
2001-06-07,10.5,7.0,6.959
2001-06-08,10.4,6.925,6.804
2001-06-09,10.15,6.853,6.672
2001-06-10,9.98,6.788,6.583
2001-06-11,10.13,6.73,6.575
2001-06-12,10.4,6.681,6.662
2001-06-13,10.6,6.642,6.792
2001-06-14,10.95,6.607,6.867
2001-06-15,10.9,6.573,6.817
2001-06-16,10.5,6.533,6.668
2001-06-17,10.4,6.488,6.494
2001-06-18,10.4,6.441,6.358
2001-06-19,10.4,6.393,6.296
2001-06-20,10.45,6.347,6.311
2001-06-21,10.75,6.304,6.433
2001-06-22,11.25,6.269,6.636
2001-06-23,11.8,6.242,6.796
2001-06-24,12.25,6.222,6.894
2001-06-25,12.3,6.21,7.022
2001-06-26,12.05,6.21,7.156
2001-06-27,11.65,6.217,7.219
2001-06-28,11.4,6.22,7.174
2001-06-29,11.35,6.211,7.008
2001-06-30,11.25,6.183,6.745
2001-07-01,10.8,6.133,6.452
2001-07-02,10.3,6.068,6.196
2001-07-03,10.15,5.998,6.006
2001-07-04,10.0,5.932,5.877
2001-07-05,9.84,5.873,5.787
2001-07-06,11.39,5.821,5.721
2001-07-07,13.25,5.775,5.669
2001-07-08,13.65,5.733,5.625
2001-07-09,13.5,5.694,5.583
2001-07-10,13.0,5.657,5.541
2001-07-11,12.5,5.62,5.502
2001-07-12,12.05,5.585,5.465
2001-07-13,11.7,5.55,5.431
2001-07-14,11.4,5.516,5.4
2001-07-15,11.3,5.482,5.372
2001-07-16,11.35,5.449,5.339
2001-07-17,11.25,5.416,5.304
2001-07-18,10.95,5.383,5.269
2001-07-19,10.75,5.351,5.234
2001-07-20,10.26,5.318,5.201
2001-07-21,9.82,5.286,5.168
2001-07-22,9.855,5.254,5.136
2001-07-23,9.995,5.223,5.11
2001-07-24,12.25,5.195,5.122
2001-07-25,15.45,5.187,5.294
2001-07-26,17.0,5.218,5.66
2001-07-27,18.35,5.285,6.08
2001-07-28,19.1,5.436,6.593
2001-07-29,18.9,5.786,7.262
2001-07-30,18.9,6.311,7.846
2001-07-31,18.95,6.789,8.05
2001-08-01,19.05,7.018,7.836
2001-08-02,19.1,6.957,7.356
2001-08-03,19.2,6.698,6.814
2001-08-04,19.4,6.355,6.32
2001-08-05,19.6,6.024,5.945
2001-08-06,21.45,5.755,5.693
2001-08-07,23.35,5.552,5.531
2001-08-08,23.5,5.405,5.425
2001-08-09,23.1,5.3,5.348
2001-08-10,22.15,5.222,5.287
2001-08-11,21.4,5.171,5.274
2001-08-12,21.2,5.164,5.395
2001-08-13,20.9,5.204,5.642
2001-08-14,20.5,5.261,5.849
2001-08-15,19.95,5.297,5.895
2001-08-16,19.5,5.294,5.791
2001-08-17,19.25,5.251,5.607
2001-08-18,18.25,5.179,5.41
2001-08-19,17.05,5.093,5.236
2001-08-20,16.45,5.006,5.101
2001-08-21,16.2,4.927,5.003
2001-08-22,16.2,4.861,4.932
2001-08-23,16.15,4.805,4.879
2001-08-24,15.7,4.758,4.836
2001-08-25,15.1,4.718,4.799
2001-08-26,15.2,4.682,4.765
2001-08-27,15.5,4.65,4.733
2001-08-28,15.05,4.619,4.702
2001-08-29,14.2,4.589,4.672
2001-08-30,13.45,4.56,4.643
2001-08-31,12.9,4.531,4.616
2001-09-01,12.5,4.503,4.59
2001-09-02,12.25,4.475,4.564
2001-09-03,12.3,4.448,4.538
2001-09-04,12.4,4.421,4.515
2001-09-05,12.4,4.394,4.494
2001-09-06,12.35,4.367,4.471
2001-09-07,12.25,4.34,4.444
2001-09-08,12.15,4.314,4.418
2001-09-09,12.1,4.289,4.409
2001-09-10,12.05,4.266,4.414
2001-09-11,12.0,4.243,4.426
2001-09-12,11.85,4.219,4.439
2001-09-13,13.4,4.196,4.498
2001-09-14,15.35,4.188,4.676
2001-09-15,15.7,4.193,4.868
2001-09-16,15.8,4.204,5.001
2001-09-17,15.7,4.216,5.085
2001-09-18,15.6,4.239,5.182
2001-09-19,17.4,4.316,5.396
2001-09-20,19.3,4.561,5.868
2001-09-21,19.3,4.989,6.399
2001-09-22,19.05,5.45,6.743
2001-09-23,19.0,5.859,6.937
2001-09-24,18.95,6.212,7.117
2001-09-25,19.35,6.802,7.84
2001-09-26,20.35,7.739,8.923
2001-09-27,21.0,8.763,9.619
2001-09-28,20.85,9.525,9.892
2001-09-29,20.45,10.1,10.14
2001-09-30,20.3,10.53,10.38
2001-10-01,20.2,10.8,10.5
2001-10-02,20.2,10.87,10.42
2001-10-03,20.1,10.74,10.18
2001-10-04,19.85,10.45,9.825
2001-10-05,19.5,10.07,9.427
2001-10-06,19.1,9.665,9.062
2001-10-07,18.7,9.266,8.722
2001-10-08,18.45,8.87,8.386
2001-10-09,18.25,8.495,8.071
2001-10-10,17.95,8.167,7.814
2001-10-11,17.6,7.864,7.573
2001-10-12,17.4,7.574,7.33
2001-10-13,17.35,7.283,7.074
2001-10-14,17.3,6.979,6.799
2001-10-15,17.1,6.662,6.508
2001-10-16,16.7,6.338,6.21
2001-10-17,16.25,6.024,5.925
2001-10-18,15.75,5.743,5.678
2001-10-19,15.45,5.52,5.498
2001-10-20,15.4,5.362,5.384
2001-10-21,15.35,5.24,5.293
2001-10-22,15.3,5.131,5.205
2001-10-23,14.55,5.048,5.147
2001-10-24,13.65,5.023,5.161
2001-10-25,13.45,5.043,5.208
2001-10-26,13.25,5.068,5.234
2001-10-27,13.0,5.07,5.212
2001-10-28,13.19,5.035,5.14
2001-10-29,13.3,4.983,5.067
2001-10-30,13.05,4.963,5.069
2001-10-31,13.6,5.063,5.257
2001-11-01,14.45,5.384,5.73
2001-11-02,14.7,5.879,6.336
2001-11-03,14.7,6.455,6.928
2001-11-04,14.65,7.016,7.404
2001-11-05,14.6,7.49,7.736
2001-11-06,14.5,7.844,7.94
2001-11-07,14.2,8.079,8.05
2001-11-08,13.9,8.257,8.171
2001-11-09,13.8,8.583,8.556
2001-11-10,13.9,9.114,9.165
2001-11-11,13.9,9.712,9.703
2001-11-12,13.8,10.21,10.02
2001-11-13,13.75,10.52,10.15
2001-11-14,13.5,10.68,10.18
2001-11-15,13.1,10.71,10.13
2001-11-16,12.9,10.68,10.06
2001-11-17,13.0,10.64,10.03
2001-11-18,12.75,10.65,10.08
2001-11-19,12.45,10.73,10.18
2001-11-20,12.45,10.9,10.38
2001-11-21,12.4,11.09,10.55
2001-11-22,12.3,11.25,10.65
2001-11-23,12.1,11.66,11.14
2001-11-24,12.4,12.28,11.79
2001-11-25,13.05,12.93,12.28
2001-11-26,13.35,13.38,12.52
2001-11-27,13.25,13.6,12.56
2001-11-28,13.05,13.65,12.5
2001-11-29,13.15,13.6,12.4
2001-11-30,13.35,13.49,12.29
2001-12-01,13.5,13.37,12.19
2001-12-02,13.7,13.24,12.09
2001-12-03,13.8,13.11,11.97
2001-12-04,13.8,12.96,11.84
2001-12-05,13.35,12.8,11.7
2001-12-06,12.8,12.63,11.56
2001-12-07,12.6,12.47,11.43
2001-12-08,12.45,12.31,11.29
2001-12-09,12.4,12.15,11.16
2001-12-10,12.4,11.99,11.04
2001-12-11,12.4,11.84,10.91
2001-12-12,12.3,11.69,10.79
2001-12-13,12.15,11.54,10.66
2001-12-14,11.65,11.38,10.52
2001-12-15,11.2,11.23,10.4
2001-12-16,11.1,11.08,10.28
2001-12-17,11.0,10.94,10.16
2001-12-18,10.9,10.81,10.05
2001-12-19,10.8,10.68,9.945
2001-12-20,10.85,10.56,9.848
2001-12-21,10.9,10.5,9.822
2001-12-22,10.85,10.48,9.838
2001-12-23,10.8,10.47,9.843
2001-12-24,10.5,10.45,9.815
2001-12-25,10.35,10.39,9.758
2001-12-26,10.55,10.32,9.683
2001-12-27,10.6,10.23,9.6
2001-12-28,10.7,10.13,9.512
2001-12-29,10.8,10.03,9.423
2001-12-30,10.9,9.933,9.339
2001-12-31,11.05,9.851,9.278
2002-01-01,11.1,9.78,9.229
2002-01-02,11.1,9.713,9.175
2002-01-03,11.1,9.641,9.111
2002-01-04,11.1,9.562,9.037
2002-01-05,11.15,9.477,8.958
